ID_EQ_ESP;NOME;NOME_POPULAR;TIPO;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;NOME_BAIRRO_POPULAR;REF_LOGRADOURO;GEOMETRIA;GESTOR_EQUIP_ESPORT
1496;ACADEMIA DA RUA BERENICE PRATES;;ACADEMIA A CÉU ABERTO;RUA;BERENICE PRATES;;;CONJUNTO JARDIM FILADÉLFIA;ESQUINA RUA NOSSA SENHORA APARECIDA;POINT (603790.72 7798125.81);
1647;ACADEMIA DO CONJUNTO HENRICÃO;;ACADEMIA A CÉU ABERTO;RUA;VEREADOR JULIO FERREIRA;;;NOVA GAMELEIRA;ESQUINA RUA DOM OSCAR ROMERO;POINT (605697.35 7795070.74);
1630;ACADEMIA DA RUA BENITO MASCI;;ACADEMIA A CÉU ABERTO;RUA;BENITO MASCI;;;BANDEIRANTES;ENTRE RUAS FELÍCIO BRANDI E VITERBO;POINT (605141.84 7803087.66);
1671;ACADEMIA DO PONGELUPE;;ACADEMIA A CÉU ABERTO;RUA;LUCAS DE CARVALHO SANTOS;;;PONGELUPE;ESQUINA RUA BARÃO DO MONTE ALTO;POINT (604092.0 7787492.0);
1491;ACADEMIA DA FEIRA COBERTA DO PADRE EUSTÁQUIO;;ACADEMIA A CÉU ABERTO;RUA;PARA DE MINAS;;;PADRE EUSTÁQUIO;ESQUINA RUA PROFESSOR TITO NOVAIS;POINT (605796.28 7797664.85);
1704;ACADEMIA DA PRAÇA AGAPANTO;;ACADEMIA A CÉU ABERTO;PRACA;AGAPANTO;;;LINDÉIA;ESQUINA AVENIDA FLOR DE SEDA;POINT (599163.0 7790681.0);
1648;ACADEMIA DA RUA CARLOS SCHETTINO;;ACADEMIA A CÉU ABERTO;RUA;CARLOS SCHETTINO;;;;ESQUINA RUA CENTRO SOCIAL;POINT (604967.61 7794496.29);
1620;ACADEMIA DA PRAÇA ALEXANDRINA MARIA COUTINHO;;ACADEMIA A CÉU ABERTO;PRACA;ALEXANDRINA MARIA COUTINHO;;;CÉU AZUL;ESQUINA AVENIDA CARLOS DUARTE COSTA E RUA MESSIAS COUTINHO;POINT (605075.59 7807206.49);
1673;ACADEMIA DA PRAÇA REVERENDO WILSON LINS;;ACADEMIA A CÉU ABERTO;PRACA;REVERENDO WILSON LINS;;;FLÁVIO MARQUES LISBOA;ESQUINA RUA DOUTOR CRISTIANO REZENDE;POINT (604512.08 7788897.71);
1526;ACADEMIA DA PRAÇA SAO FRANCISCO;;ACADEMIA A CÉU ABERTO;PRACA;SAO FRANCISCO;;;ERMELINDA;ENTRE RUAS OTAVIANO FABRI E RODRIGUES DO PRADO;POINT (608718.38 7800928.60);
1666;ACADEMIA DO PARQUE HARLLEY ALVES BESSA;;ACADEMIA A CÉU ABERTO;RUA;AUSTRIA;;;HAVAÍ;ESQUINA RUA MANILA;POINT (608172.18 7792068.13);
1729;ACADEMIA DO CAMPO DO NAJA;;ACADEMIA A CÉU ABERTO;AVENIDA;MEM DE SA;;;FAZENDINHA;EM FRENTE AO CAMPO DO NAJA;POINT (614421.54 7795635.92);
1444;ACADEMIA DA AVENIDA MEM DE SÁ;;ACADEMIA A CÉU ABERTO;AVENIDA;MEM DE SA;;;PARAÍSO;ESQUINA RUA NIQUELINA;POINT (614031.70 7797218.31);
1336;AVENIDA PETIT;;QUADRA DE FUTSAL;AVENIDA;PETIT;;;NOVA VISTA;ENTRE RUAS ELVIRA AUGUSTA E PROFESSOR BRESSANE;POINT (615064.36 7800243.92);
1517;ACADEMIA DA RUA ALVAREZ;;ACADEMIA A CÉU ABERTO;RUA;ALVAREZ;;;;FINAL DA RUA;POINT (611369.0 7802527.0);
2012;ACADEMIA DA RUA ARARIBÁ;;ACADEMIA A CÉU ABERTO;RUA;ARARIBA;;;SÃO CRISTÓVÃO;ESQUINA AVENIDA JOSÉ BONIFÁCIO;POINT (610101.24 7799085.79);
2044;ACADEMIA DA PRAÇA DO RENO;;ACADEMIA A CÉU ABERTO;PRACA;DO RENO;;;BONSUCESSO;ESQUINA RUAS BOEHMIA E RENANEA;POINT (605112.00 7790243.02);
1541;ACADEMIA DA RUA DOUTOR BENEDITO XAVIER;;ACADEMIA A CÉU ABERTO;RUA;DOUTOR BENEDITO XAVIER;;;PROVIDÊNCIA;ESQUINA RUA CECÍLIO EMIGDIO SATURNINO;POINT (612389.0 7803505.0);
1773;ACADEMIA DA PRAÇA ELMO ALVES NOGUEIRA;;ACADEMIA A CÉU ABERTO;PRACA;ELMO ALVES NOGUEIRA;;;SÃO LUCAS;ESQUINA RUAS RÁDIO E RIO DOCE;POINT (613103.07 7795559.29);
1474;ACADEMIA DO PARQUE LINEAR VALE DO ARRUDAS 1;PARQUE LINEAR VALE DO ARRUDAS;ACADEMIA A CÉU ABERTO;PRACA;ENIO DE SOUZA GURU;;;VERA CRUZ;ENTRE AVENIDA JEQUITINHONHA E RUA DEMÉTRIO RIBEIRO;POINT (615565.34 7798614.77);
1375;ACADEMIA DA PRAÇA DO ENCONTRO;;ACADEMIA A CÉU ABERTO;PRACA;DO ENCONTRO;;;SERRA VERDE;ENTRE RUAS BENIGNO FAGUNDES DA SILVA E VERA GONÇALVES TERRA;POINT (609556.15 7810599.97);
1376;ACADEMIA DA PRAÇA MALTA;;ACADEMIA A CÉU ABERTO;PRACA;MALTA;;;EUROPA;ESQUINA RUA NORUEGA;POINT (608326.59 7809854.27);
1415;ACADEMIA DA RUA SENHORA DA BOA VIAGEM;;ACADEMIA A CÉU ABERTO;RUA;SENHORA DA BOA VIAGEM;;;OURO MINAS;ESQUINA TRAVESSA UM MIL NOVECENTOS E VINTE OITO;POINT (614484.07 7805273.62);
2685;CRECHE UNIÃO;;QUADRA POLIESPORTIVA;RUA;ROTARY CLUB;;;CONJUNTO SANTA MARIA;ESQUINA AVENIDA ACESSO BLOCO TRES COM RUA ROTARY CLUB;POINT (609105.13 7793481.35);
1741;ACADEMIA DA PRAÇA SANTUÁRIO SÃO GERALDO;;ACADEMIA A CÉU ABERTO;PRACA;SANTUARIO SAO GERALDO;;;SÃO GERALDO;ESQUINA RUA SILVA ALVARENGA;POINT (615310.29 7799421.73);
1629;ACADEMIA DA AVENIDA VÁRZEA DA PALMA;;ACADEMIA A CÉU ABERTO;RUA;VARZEA DA PALMA;;;JARDIM LEBLON;ESQUINA RUA CORONEL ANTÔNIO LOPES COELHO;POINT (606345.74 7807560.47);
1413;ACADEMIA DO CAMPO VILA MARIA;;ACADEMIA A CÉU ABERTO;AVENIDA;DOS SOCIAIS;;;VILA MARIA;ESQUINA RUA ARISCO;POINT (616729.14 7804610.10);
1310;PRAÇA JOSÉ AMERICANO;ROSINHA SIGAUD;QUADRA DE FUTSAL;PRACA;PROFESSOR JOSE AMERICANO;;;CAIÇARAS;ENTRE RUAS ATALAIA E GUAIRA;POINT (607748.15 7798722.78);
1483;ACADEMIA DA PRAÇA PROFESSOR JOSÉ AMERICANO;;ACADEMIA A CÉU ABERTO;PRACA;PROFESSOR JOSE AMERICANO;;;CAIÇARAS;ENTRE RUAS ATALAIA E GUAIRA;POINT (607737.25 7798760.45);
1557;ACADEMIA DA PRAÇA IMPERIAL;;ACADEMIA A CÉU ABERTO;PRACA;IMPERIAL;;;MADRE GERTRUDES;ESQUINA RUA FAUSTINO ASSUMPÇÃO;POINT (604203.74 7793717.32);
1558;ACADEMIA DA PRAÇA ITUETA;;ACADEMIA A CÉU ABERTO;PRACA;ITUETA;;;VILA VISTA ALEGRE;ESQUINA AVENIDA PADRE JOSÉ MAURÍCIO;POINT (604905.32 7793163.77);
1445;ACADEMIA DA RUA JURAMENTO;;ACADEMIA A CÉU ABERTO;RUA;JURAMENTO;;;PARAÍSO;ESQUINA RUA BELÉM;POINT (615180.13 7796918.63);
1714;ACADEMIA DA PRAÇA JOSÉ DE OLIVEIRA COSTA;;ACADEMIA A CÉU ABERTO;PRACA;JOSE DE OLIVEIRA COSTA;;;BAIRRO DAS INDÚSTRIAS I;ENTRE AVENIDAS DEPUTADO ÁLVARO ANTÔNIO E OLINTO MEIRELES;POINT (603431.38 7790653.73);
1748;ACADEMIA DA PRAÇA NOSSA SENHORA DA CONCEIÇÃO;;ACADEMIA A CÉU ABERTO;PRACA;NOSSA SENHORA DA CONCEICAO;;;CASA BRANCA;ESQUINA RUAS CORONEL ABÍLIO PEREIRA E FERNÃO DIAS;POINT (616242.0 7799496.0);
1781;ACADEMIA DA PRAÇA BRANDÃO AMORIM;;ACADEMIA A CÉU ABERTO;PRACA;BRANDAO AMORIM;;;LIBERDADE;ESQUINA RUAS FREI MANOEL DA CRUZ E JÚLIO FERRAZ;POINT (609791.00 7803550.63);
1565;ACADEMIA DA PRAÇA PAULO SIGAUD;;ACADEMIA A CÉU ABERTO;PRACA;PAULO SIGAUD;;;CALAFATE;ESQUINA RUA FAUSTO ALVIM;POINT (606803.58 7796299.80);
1709;ACADEMIA DA PRAÇA BOM PASTOR;;ACADEMIA A CÉU ABERTO;PRACA;BOM PASTOR;;;BAIRRO DAS INDÚSTRIAS I;ESQUINA RUA BOM PASTOR;POINT (604426.07 7792631.74);
1727;ACADEMIA DA PRAÇA DAS CONSTELAÇÕES;;ACADEMIA A CÉU ABERTO;PRACA;DAS CONSTELACOES;;;SANTA LÚCIA;ESQUINA AVENIDA HALLEY;POINT (610247.0 7792433.0);
1542;ACADEMIA DA RUA TRÊS;;ACADEMIA A CÉU ABERTO;PRACA;UM MIL TREZENTOS E DEZ;;;SÃO GONÇALO;PRÓXIMO À EMEI AARÃO REIS;POINT (612891.33 7804983.16);
1593;ACADEMIA DA RUA MARTINEZ CAMELO DE SOUZA;;ACADEMIA A CÉU ABERTO;PRACA;UM MIL DUZENTOS E NOVENTA E SETE;;;NOVO TUPI;ENTRE RUAS IRACI MENDES DA ANUNCIAÇÃO E MARTINEZ CAMELO DE SOUZA;POINT (614669.28 7807030.07);
1706;ACADEMIA DA PRAÇA PAULO CARDOSO;;ACADEMIA A CÉU ABERTO;PRACA;PAULO CARDOSO;;;DIAMANTE;ENTRE RUAS MADRE PAULINA E OLARIA DO BARREIRO;POINT (601249.44 7789627.79);
1480;ACADEMIA DA PRAÇA MARECHAL ZENÓBIO DA COSTA;;ACADEMIA A CÉU ABERTO;PRACA;MARECHAL ZENOBIO DA COSTA;;;SÃO SALVADOR;ENTRE RUAS IMIRIM E MONTE VERDE;POINT (603042.08 7800303.18);
1958;PRAÇA DO ENSINO DA VILA LEONINA (QPol);;QUADRA POLIESPORTIVA;PRACA;DO ENSINO;;;ESTORIL;RUA THEOFILO VIEIRA;POINT (608244.40 7793039.26);
1959;PRAÇA DO ENSINO DA VILA LEONINA (QP);;QUADRA DE PETECA;PRACA;DO ENSINO;;;ESTORIL;RUA THEOFILO VIEIRA;POINT (608261.55 7793017.60);
1660;ACADEMIA DA PRAÇA DO ENSINO;;ACADEMIA A CÉU ABERTO;PRACA;DO ENSINO;;;ESTORIL;RUA THEOFILO VIEIRA;POINT (608226.0 7793040.0);
1677;ACADEMIA DO PARQUE VIDA E ESPERANÇA;;ACADEMIA A CÉU ABERTO;RUA;CARAPICUIBA;;;TIROL;ESQUINA RUA EMBAÚBA;POINT (599937.48 7788522.36);
1410;ACADEMIA DA PRAÇA DEPUTADO DANIEL DE BARROS;;ACADEMIA A CÉU ABERTO;PRACA;DEPUTADO DANIEL DE BARROS;;;MANTIQUEIRA;ESQUINA RUAS JOSÉ FÉLIX MARTINS E WALESKA DE SOUZA;POINT (606656.03 7811668.41);
1636;ACADEMIA DA PRAÇA CINQUENTENÁRIO;;ACADEMIA A CÉU ABERTO;PRACA;CINQUENTENARIO;;;CINQUENTENÁRIO;ESQUINA RUA ANTÔNIO GRAVATA;POINT (606298.71 7793256.17);
1399;ACADEMIA DA PRAÇA SANTO ANTÔNIO;;ACADEMIA A CÉU ABERTO;PRACA;SANTO ANTONIO;;;AEROPORTO;ESQUINAQ RUA NORALDINO LIMA;POINT (609494.58 7804219.03);
1518;ACADEMIA DA PRAÇA IRAJÁ;;ACADEMIA A CÉU ABERTO;PRACA;IRAJA;;;CANADÁ;ESQUINA RUA JAGUARIBE;POINT (610464.24 7799423.95);
1722;ACADEMIA DA PRAÇA CAIRO;;ACADEMIA A CÉU ABERTO;PRACA;CAIRO;;;SANTO ANTÔNIO;ESQUINA RUA JOÃO NEPOMUCENO;POINT (610579.90 7794000.03);
1532;ACADEMIA DA PRAÇA POÁ;;ACADEMIA A CÉU ABERTO;PRACA;POA;;;GRAÇA;ESQUINA RUA JUREMA;POINT (612013.72 7799449.96);
1716;ACADEMIA DA PRAÇA CRISTO REDENTOR;;ACADEMIA A CÉU ABERTO;PRACA;CRISTO REDENTOR;;;MILIONÁRIOS;ESQUINA RUA DONA LALÁ FERNANDES;POINT (604741.0 7790789.0);
1676;ACADEMIA DA PRAÇA MINERVA;;ACADEMIA A CÉU ABERTO;PRACA;MINERVA;;;JATOBÁ;ENTRE RUAS MACHADO DE ASSIS E SERRADOR;POINT (598793.63 7789209.68);
1685;ACADEMIA DA PRAÇA MARIA HELENA;;ACADEMIA A CÉU ABERTO;PRACA;MARIA HELENA;;;OLARIA;ESQUINA RUA TELAVIV;POINT (601585.23 7789281.22);
1555;ACADEMIA DA RUA GONERI;;ACADEMIA A CÉU ABERTO;PRACA;TRES MIL OITOCENTOS E TREZE;;;;ENTRE AVENIDA TERESA CRISTINA E RUA GONERI;POINT (606423.0 7795525.0);
1723;ACADEMIA DA PRAÇA DESEMBARGADOR AYRTON MAIA;;ACADEMIA A CÉU ABERTO;PRACA;DESEMBARGADOR AYRTON MAIA;;;CIDADE JARDIM;ESQUINA AVENIDAS DO CONTORNO E PRUDENTE DE MORAIS;POINT (610203.76 7795280.18);
1668;ACADEMIA DA PRAÇA ELLEN GOULD WHITE;;ACADEMIA A CÉU ABERTO;PRACA;ELLEN GOULD WHITE;;;SOLAR DO BARREIRO;ESQUINA AVENIDA WARLEY APARECIDO MARTINS;POINT (603044.89 7786778.44);
1534;ACADEMIA DA PRAÇA BERNARDO DA VEIGA;;ACADEMIA A CÉU ABERTO;PRACA;BERNARDO DA VEIGA;;;NOVA CACHOEIRINHA;ESQUINA RUA TEIXEIRAS;POINT (609059.20 7801085.12);
1313;PRAÇA BERNARDO DA VEIGA;;QUADRA DE FUTSAL;PRACA;BERNARDO DA VEIGA;;;NOVA CACHOEIRINHA;ESQUINA RUA TEIXEIRAS;POINT (609038.96 7801062.17);
1449;ACADEMIA DA PRAÇA ABADIA;;ACADEMIA A CÉU ABERTO;PRACA;ABADIA;;;ESPLANADA;ESQUINA RUA MARIANO DE ABREU;POINT (614922.67 7798484.09);
1493;ACADEMIA DA PRAÇA SÃO FRANCISCO DE CHAGAS;;ACADEMIA A CÉU ABERTO;PRACA;SAO FRANCISCO DE CHAGAS;;;CARLOS PRATES;ESQUINA RUAS ESPINOSA E PADRE EUSTÁQUIO;POINT (608842.87 7797882.90);
1506;ACADEMIA DA PRAÇA IGREJA NOSSA SENHORA DA APARECID;;ACADEMIA A CÉU ABERTO;PRACA;IGREJA NOSSA SENHORA DA APARECIDA;;;CALIFÓRNIA;ESQUINA RUAS AFONSO PENA JÚNIOR E PAULO NUNES VIEIRA;POINT (603296.92 7796195.44);
1436;ACADEMIA DA PRAÇA DO SAMBA;;ACADEMIA A CÉU ABERTO;PRACA;DO SAMBA;;;SÃO PAULO;ENTRE RUAS MARIA PIETRA MACHADO E PADRE JOSÉ ALVES;POINT (612466.98 7802847.55);
1672;ACADEMIA DA PRAÇA DA FÉ;;ACADEMIA A CÉU ABERTO;PRACA;DA FE;;;ARAGUAIA;ENTRE RUAS AURELIANO ARAÚJO E CAIAPONIA;POINT (605431.08 7789685.69);
1825;PRAÇA DA FÉ (QTer);;CAMPO DE FUTEBOL SOCIETY;PRACA;DA FE;;;ARAGUAIA;ENTRE RUAS AURELIANO ARAÚJO E CAIAPONIA;POINT (605444.05 7789692.30);
1582;ACADEMIA DA RUA VEREDAS TROPICAL;;ACADEMIA A CÉU ABERTO;RUA;VEREDAS TROPICAL;;;JAQUELINE;ESQUINA RUA DAS COLEIRAS;POINT (611766.90 7810357.48);
2421;CAMPO ÁGUAS CLARAS;;CAMPO DE FUTEBOL SOCIETY;RUA;JOAO BOSCO DO CARMO;;;ÁGUAS CLARAS;ESQUINA COM RUA PASTOR JOSE BATISTA;POINT (602277.95 7787062.77);
1643;ACADEMIA DA RUA GENTIL PORTUGAL DO BRASIL;;ACADEMIA A CÉU ABERTO;RUA;GENTIL PORTUGAL DO BRASIL;;;CAMARGOS;ESQUINA AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK;POINT (602433.29 7795510.53);
1655;ACADEMIA DA AVENIDA PROTÁSIO DE OLIVEIRA PENNA;;ACADEMIA A CÉU ABERTO;AVENIDA;PROTASIO DE OLIVEIRA PENNA;;;BURITIS;ESQUINA RUA MARCO AURÉLIO DE MIRANDA;POINT (608237.75 7790740.92);
1645;ACADEMIA DA RUA SERENO;;ACADEMIA A CÉU ABERTO;RUA;SERENO;;;SÃO JORGE III;ESQUINA RUA ERASIO EVANGELISTA;POINT (608595.22 7794361.80);
1545;ACADEMIA DA PRAÇA TIO MÁRIO;;ACADEMIA A CÉU ABERTO;PRACA;TIO MARIO;;;SÃO GONÇALO;ESQUINA RUAS DOUTOR BENEDITO XAVIER E FRANCISCO PEREZ MOREIRA;POINT (612935.63 7804865.54);
2751;PRAÇA TIO MARIO;;QUADRA RECREATIVA;PRACA;TIO MARIO;;;SÃO GONÇALO;ENTRE RUAS FRANCISCO PEREZ MOREIRA E RUBENS DE SOUZA PIMENTEL;POINT (612940.80 7804879.30);
1577;ACADEMIA DA RUA CAMPO VERDE;;ACADEMIA A CÉU ABERTO;RUA;CAMPO VERDE;;;JULIANA;ESQUINA RUA DA PEROBA;POINT (610567.90 7808316.33);
1761;ACADEMIA DA AVENIDA BEIRA LINHA;;ACADEMIA A CÉU ABERTO;AVENIDA;BEIRA LINHA;;;;INÍCIO DA AVENIDA;POINT (601308.0 7786175.0);
1596;ACADEMIA DA RUA AMÉLIA CLEMENTE ROCHA;;ACADEMIA A CÉU ABERTO;RUA;AMELIA CLEMENTE ROCHA;;;TUPI B;ESQUINA RUA FLOR DE MAMÃO;POINT (613640.20 7807228.24);
1751;ACADEMIA DA PRAÇA MARIA DAS GRAÇAS SOUZA;;ACADEMIA A CÉU ABERTO;PRACA;MARIA DAS GRACAS SOUZA;;;NOVO SÃO LUCAS;ENTRE RUAS ALBERTO BRESSANE E PEDRO JOSÉ MOREIRA;POINT (613795.0 7795949.0);
1692;ACADEMIA DO CONJUNTO ESPERANÇA;;ACADEMIA A CÉU ABERTO;RUA;ATLANTA;;;ESPERANÇA;ESQUINA TRAVESSA UM MIL DUZENTOS E TRINTA E SEIS;POINT (605879.39 7788973.00);
1696;ACADEMIA DA MADRE GERTRUDES;;ACADEMIA A CÉU ABERTO;RUA;ATLANTA;;;VILA CEMIG;ESQUINA COM RUA MADRE GERTRUDES;POINT (605540.0 7788869.0);
1424;ACADEMIA DA PRAÇA TRÊS MARIAS;;ACADEMIA A CÉU ABERTO;PRACA;TRES MARIAS;;;TRÊS MARIAS;ESQUINA RUAS MORRO DAS PEDRAS E NELMA CRISTINA;POINT (615191.05 7804162.24);
1680;ACADEMIA DA PRAÇA SÃO BENTO;;ACADEMIA A CÉU ABERTO;PRACA;SAO BENTO;;;JATOBÁ;ESQUINA RUAS LINS E TUCURUVI;POINT (599094.34 7788921.65);
2686;CRAS SANTA RITA DE CÁSSIA;;QUADRA POLIESPORTIVA;RUA;SAO TOMAZ DE AQUINO;;;SANTA RITA DE CÁSSIA;ESQUINA RUA SAO TOMAZ DE AQUINO COM RUA UNIAO;POINT (610759.78 7793308.45);
1396;ACADEMIA DA PRAÇA DOS AGRICULTORES;;ACADEMIA A CÉU ABERTO;PRACA;DOS AGRICULTORES;;;ALÍPIO DE MELO;ENTRE AVENIDA DOS ENGENHEIROS E RUA DOS MÉDICOS;POINT (604146.45 7800754.98);
1454;ACADEMIA DA PRAÇA EROTIDES DA SILVA;;ACADEMIA A CÉU ABERTO;PRACA;EROTIDES DA SILVA;;;SAUDADE;ESQUINA RUAS SENHOR SIMEONE E DEMÉTRIO RIBEIRO;POINT (615798.16 7797208.48);
1405;ACADEMIA DA PRAÇA CULTURA RACIONAL;;ACADEMIA A CÉU ABERTO;PRACA;CULTURA RACIONAL;;;SÃO JOÃO BATISTA;ESQUINA RUAS ERICO VERISSIMO E SANTO ANTONIO DE LISBOA;POINT (608086.24 7808497.69);
1626;ACADEMIA DA RUA ENGENHO DA PAZ;;ACADEMIA A CÉU ABERTO;RUA;ENGENHO DA PAZ;;;ENGENHO NOGUEIRA;ESQUINA RUA ENGENHO DA NOITE;POINT (606412.41 7800138.75);
2852;VILA ANTENA;;QUADRA RECREATIVA;RUA;PRINCIPAL;;;VILA ANTENA;Esquina Rua Principal com Beco das Antenas;POINT (608579.67 7793859.20);
1487;ACADEMIA DA RUA CORONEL ASCENDINO COSTA;;ACADEMIA A CÉU ABERTO;RUA;CORONEL ASCENDINO COSTA;;;APARECIDA SÉTIMA SEÇÃO;INÍCIO DA RUA;POINT (608266.10 7800329.51);
2284;PRAÇA DA PIEDADE;;QUADRA RECREATIVA;RUA;MANOEL LUCIO DA SILVA;;;BONSUCESSO;ESQUINA RUA ANTONIO PRAÇA PIEDADE3;POINT (605668.96 7789754.61);
2285;ACADEMIA DA PRAÇA DA PIEDADE;;ACADEMIA A CÉU ABERTO;RUA;MANOEL LUCIO DA SILVA;;;BONSUCESSO;;POINT (605683.81 7789763.05);
1638;ACADEMIA DA RUA CHAFARIS;;ACADEMIA A CÉU ABERTO;RUA;CHAFARIZ;;;;ESQUINA BECO REGINA;POINT (607304.97 7793689.37);
2102;PRAÇA CHAFARIS;;QUADRA RECREATIVA;RUA;CHAFARIZ;;;;ESQUINA BECO REGINA;POINT (607318.13 7793694.53);
1467;ACADEMIA DA RUA SÃO VICENTE;;ACADEMIA A CÉU ABERTO;RUA;SAO VICENTE;;;GRANJA DE FREITAS;PRÓXIMO AO CENTRO DE SAÚDE GRANJA DE FREITAS;POINT (616667.88 7798251.97);
2427;CAMPINHO NOVA GAMELEIRA;;CAMPO DE FUTEBOL SOCIETY;RUA;EDUARDO HENRIQUE MENDES;;;NOVA GAMELEIRA;ESQUINA COM RUA SETE;POINT (605870.31 7794457.80);
1383;ACADEMIA DA RUA ENGENHO DO OURO;;ACADEMIA A CÉU ABERTO;RUA;ENGENHO DO OURO;;;ENGENHO NOGUEIRA;ESQUINA RUA ENGENHO DO BRONZE;POINT (606438.52 7800299.80);
1726;ACADEMIA DA RUA MARTE;;ACADEMIA A CÉU ABERTO;RUA;MARTE;;;SANTA LÚCIA;ESQUINA RUA COSMOS;POINT (610066.33 7791381.23);
1427;ACADEMIA DA PRAÇA SANTO INÁCIO;;ACADEMIA A CÉU ABERTO;PRACA;SANTO INACIO;;;PIRAJÁ;ENTRE RUAS RITA E SANTO INÁCIO;POINT (613577.84 7802877.10);
1688;ACADEMIA DA PRAÇA DA ECOLOGIA;;ACADEMIA A CÉU ABERTO;PRACA;DA ECOLOGIA;;;VALE DO JATOBÁ;ENTRE AVENIDA DJALMA VIEIRA CRISTO E RUA ROSA NAMEN LOPES;POINT (600397.37 7787329.72);
2562;ACADEMIA DA PRAÇA ITAPIRA;;ACADEMIA A CÉU ABERTO;PRACA;ITAPIRA;;;SÃO GERALDO;RUA MORRINHOS ESQUINA COM RUA SOUZA AGUIAR;POINT (616198.26 7798830.96);
1494;ACADEMIA DA PRAÇA CHUÍ;;ACADEMIA A CÉU ABERTO;PRACA;CHUI;;;JOÃO PINHEIRO;ESQUINA RUA MARQUÊS DE LAVRADIO;POINT (604497.16 7796286.11);
1588;ACADEMIA DA PRAÇA DAS ANDORINHAS;;ACADEMIA A CÉU ABERTO;PRACA;DAS ANDORINHAS;;;VILA CLÓRIS;ESQUINA RUA DOS PERIQUITOS;POINT (610326.69 7807447.87);
1719;ACADEMIA DA PRAÇA JOSÉ DE MAGALHÃES;;ACADEMIA A CÉU ABERTO;PRACA;JOSE DE MAGALHAES;;;BOA VISTA;ESQUINA RUAS CARVALHO DE AGUIAR E MARIA FRANCISCA;POINT (614438.60 7799762.80);
1446;ACADEMIA DA PRAÇA SANTA RITA;;ACADEMIA A CÉU ABERTO;PRACA;SANTA RITA;;;ESPLANADA;ESQUINA RUA SETE DE ABRIL;POINT (614391.13 7798461.88);
1370;ACADEMIA DA PRAÇA JOÃO VIANNA;;ACADEMIA A CÉU ABERTO;PRACA;JOAO VIANNA;;;RIO BRANCO;ENTRE RUAS CLELIA E MARIA SÍLVIA;POINT (606786.58 7808005.70);
2766;PRAÇA JOÃO VIANNA (QRec);;QUADRA RECREATIVA;PRACA;JOAO VIANNA;;;RIO BRANCO;ENTRE RUAS CLELIA E MARIA SÍLVIA;POINT (606817.62 7808005.75);
1369;ACADEMIA DA PRAÇA AMINTAS DE BARROS;;ACADEMIA A CÉU ABERTO;PRACA;AMINTAS DE BARROS;;;VENDA NOVA;ENTRE RUAS LOURDES PAULA CORDEIRO E PADRE PEDRO PINTO;POINT (608905.55 7808695.82);
1745;ACADEMIA DA RUA LAMIM;;ACADEMIA A CÉU ABERTO;RUA;LAMIM;;;CASA BRANCA;ESQUINA RUA BARREIRO;POINT (616507.15 7799088.39);
1933;PALMEIRENSE FUTEBOL CLUBE (CF);;CAMPO DE FUTEBOL;RUA;GUACIRA;;;CALIFÓRNIA;FINAL DA RUA;POINT (603101.37 7798048.35);
1539;ACADEMIA DO PARQUE 1º DE MAIO;;ACADEMIA A CÉU ABERTO;RUA;MARIA ORTIZ;;;MINASLÂNDIA;ESQUINA RUA MARCO POLO;POINT (612066.93 7804223.51);
1579;ACADEMIA DA PRAÇA CAPELA NOVA;;ACADEMIA A CÉU ABERTO;PRACA;CAPELA NOVA;;;MINAS BRASIL;ESQUINA RUA PROFESSOR MAMEDE;POINT (605523.11 7797483.90);
1439;ACADEMIA DA RUA ELIAS MICHEL FARAH;;ACADEMIA A CÉU ABERTO;PRACA;DOIS MIL CENTO E SESSENTA E OITO;;;GOIÂNIA;ESQUINA RUAS ELIAS MICHEL FARAH E JOÃO LIMA MITRE;POINT (614963.0 7803866.0);
1583;ACADEMIA DA PRAÇA TEJO;;ACADEMIA A CÉU ABERTO;PRACA;TEJO;;;PADRE EUSTÁQUIO;ESQUINA RUA CAMILO DE BRITO;POINT (605955.05 7797919.12);
1669;ACADEMIA DA PRAÇA MARABU;;ACADEMIA A CÉU ABERTO;PRACA;MARABU;;;FLÁVIO MARQUES LISBOA;ESQUINA RUA DOCEMASTE;POINT (604580.01 7788611.54);
1742;ACADEMIA DA PRAÇA GUARACI;;ACADEMIA A CÉU ABERTO;PRACA;GUARACI;;;SÃO GERALDO;ESQUINA RUAS JANAITIBA E SILVA ALVARENGA;POINT (615436.31 7798973.87);
1373;ACADEMIA DO JARDIM LEBLON;;ACADEMIA A CÉU ABERTO;RUA;VISCONDE DE ITABORAI;;;JARDIM LEBLON;ESQUINA RUA INGLATERRA;POINT (606078.74 7807139.90);
1398;ACADEMIA DA RUA DOS XAVANTES;;ACADEMIA A CÉU ABERTO;RUA;DOS XAVANTES;;;SANTA MÔNICA;ESQUINA RUA DOS ASTECAS;POINT (606829.40 7807401.74);
1265;SÃO JOSÉ OPERÁRIO;PARQUE DONA CLARA;CAMPO DE FUTEBOL;RUA;MINISTRO OROZIMBO NONATO;470.0;;DONA CLARA; ;POINT (611248.15 7803897.43);
